topic,term,weight
571,stratospheric cooling,0.494038850069046
571,global climate change,0.4585838317871094
571,earth climate,0.4528977870941162
571,global climate,0.4480871558189392
572,shear banding flow,0.6194196343421936
572,shear banding flows,0.6185847520828247
572,shear flow,0.6183865070343018
572,yield stress fluids,0.5711077451705933
572,shear stress,0.5704907178878784
572,yield stress fluid,0.5488957166671753
572,steady shear,0.5247078537940979
572,stress fluids,0.522444486618042
572,oscillatory shear,0.5158497095108032
572,applied shear rate,0.5093395709991455
573,dynamics active nematics,0.7067583799362183
573,active nematic fluids,0.6209958791732788
573,nematic flow,0.6178948879241943
573,nematic fluids,0.614573061466217
573,active nematic turbulence,0.5884180068969727
573,nematic turbulence,0.5770632028579712
573,dimensional active nematics,0.5717760920524597
573,defects active nematic,0.5607428550720215
573,active nematic fluid,0.5509511232376099
573,dimensional active nematic,0.53550124168396
574,chiral phononic crystals,0.7852051258087158
574,phonon chirality,0.7792589664459229
574,chiral phonons,0.7704702615737915
574,phonons chiral,0.7678602933883667
574,chiral phonon,0.7563542127609253
574,chiral phonons chiral,0.7555138468742371
574,realization chiral phonons,0.750819206237793
574,chiral phonon modes,0.7381764650344849
574,chiral phononic,0.7186449766159058
574,existence chiral phonons,0.7043367624282837
575,energy quantum battery,0.8366415500640869
575,quantum battery,0.8211525678634644
575,design quantum battery,0.8094804286956787
575,performance quantum batteries,0.8038988709449768
575,quantum batteries quantum,0.7930688261985779
575,quantum batteries,0.7850326299667358
575,efficient quantum batteries,0.7798439860343933
575,state quantum batteries,0.7650935649871826
575,batteries quantum,0.7650349140167236
575,quantum battery charging,0.752488374710083
576,spin relaxation rate,0.6581065058708191
576,spin lattice relaxation,0.6539443731307983
576,spin spin relaxation,0.6389060616493225
576,nmr spin lattice,0.6313043832778931
576,spin relaxation,0.6278434991836548
576,nmr relaxation,0.5782701969146729
576,nmr spin,0.574986457824707
576,nuclear spin lattice,0.5672950148582458
576,measurements nuclear spin,0.5454649329185486
576,temperature dependence spin,0.5361121892929077
577,second sound superfluid,0.7424598932266235
577,sound superfluid,0.7012008428573608
577,propagation sound superfluid,0.694186270236969
577,second sound wave,0.5898793935775757
577,second sound waves,0.5875115394592285
577,wave second sound,0.5730041265487671
577,second sound sound,0.5692923069000244
577,second sound,0.5632443428039551
577,second sound srtio,0.5387592911720276
577,second sound modes,0.5281577706336975
578,ferromagnetic superconductors,0.7103815078735352
578,superconducting ferromagnet,0.6874943971633911
578,ferromagnetic superconductor,0.6787819266319275
578,ferromagnetic superconductors uge,0.6776267886161804
578,superconductivity magnetic,0.655651867389679
578,spin triplet superconductor,0.6487065553665161
578,spin triplet superconductivity,0.6368050575256348
578,ferromagnetic superconductor urhge,0.6326513886451721
578,superconducting ferromagnet ucoge,0.630195677280426
578,superconductivity magnetic field,0.6228611469268799
579,lithium ion,0.5103276371955872
579,ion batteries libs,0.5096864700317383
579,lithium ion batteries,0.4923893213272095
579,lithium ion battery,0.489094078540802
579,batteries libs,0.4705981910228729
579,battery materials,0.47023409605026245
579,solid state batteries,0.45795148611068726
579,multivalent ion batteries,0.4375215172767639
579,solid state electrolytes,0.4372909665107727
579,machine learning interatomic,0.4204760789871216
580,protein water interface,0.703460693359375
580,protein water interactions,0.7025929689407349
580,hydrated proteins,0.6918532848358154
580,water protein,0.6559470295906067
580,protein hydration,0.6467697620391846
580,protein water,0.6357704997062683
580,protein hydration shell,0.6111566424369812
580,dynamics hydration,0.5749471187591553
580,protein solutions,0.5550272464752197
580,hydrophobic hydration,0.550965428352356
581,fermi superfluid,0.6117603182792664
581,topological superfluid phase,0.6036108732223511
581,topological superfluid state,0.6018967032432556
581,topological superfluids,0.5850462913513184
581,topological superfluid,0.5665338039398193
581,superfluid topological,0.5642338991165161
581,superfluid phases,0.5543235540390015
581,superfluid topological superfluid,0.5521904230117798
581,superfluid states,0.550647497177124
581,coupled fermi gases,0.5433836579322815
582,star galaxy classification,0.6633375287055969
582,galaxy classification,0.6385700106620789
582,star galaxy,0.5195058584213257
582,type galaxies,0.49457237124443054
582,astronomical data,0.49200254678726196
582,galaxy spectra,0.4865570068359375
582,active galactic,0.47483450174331665
582,star formation,0.4720483422279358
582,celestial objects,0.46987324953079224
582,galaxy images,0.4697495102882385
583,snake locomotion,0.6403260827064514
583,effective locomotion,0.5837846994400024
583,dynamic locomotion,0.5760177969932556
583,terrestrial locomotion,0.5720947980880737
583,snake robots,0.5631296634674072
583,snake robot,0.5590565204620361
583,locomotor transitions,0.5577163100242615
583,locomotion complex,0.53502357006073
583,locomotor modes,0.5328096151351929
583,animal robot,0.4763801693916321
584,atoms magnetic,0.6442478895187378
584,traps ultracold atoms,0.6107817888259888
584,trap ultracold atoms,0.6062066555023193
584,trapping ultracold atoms,0.5992011427879333
584,atom traps,0.5678119659423828
584,magnetic lattices,0.5604342222213745
584,ultracold atoms trapped,0.5529566407203674
584,atom trapping,0.5529379844665527
584,trapped atoms,0.5455987453460693
584,magnetic lattice,0.5451495051383972
585,prediction extreme events,0.5444530248641968
585,predicting chaotic,0.5239967107772827
585,prediction extreme,0.5227757692337036
585,forecasting chaotic,0.5002375841140747
585,forecast chaotic,0.49806326627731323
585,learning forecasting,0.46980708837509155
585,reservoir computing,0.46448227763175964
585,generation reservoir computing,0.4639796316623688
585,echo state networks,0.41934534907341003
585,chaotic time series,0.40990447998046875
586,atom quantum processors,0.7174726724624634
586,atom quantum computing,0.7107396721839905
586,atom qubits,0.6777135729789734
586,atom qubit,0.6764898896217346
586,quantum processor,0.6444159746170044
586,atomic qubits,0.6359131336212158
586,quantum computers,0.6297563910484314
586,neutral atom qubits,0.6241117119789124
586,quantum computer,0.6231365203857422
586,quantum processors,0.6209357380867004
587,entropy alloy superconductor,0.7810209393501282
587,high entropy alloys,0.7216088175773621
587,high entropy alloy,0.7214432954788208
587,entropy alloy type,0.691584587097168
587,entropy alloys heas,0.6780767440795898
587,entropy alloys,0.6776547431945801
587,entropy alloy,0.6685023307800293
587,superconducting high entropy,0.6627429723739624
587,entropy alloy hea,0.6589593887329102
587,superconductivity high entropy,0.6403891444206238
588,generalized quantum kinetic,0.6124635338783264
588,quantum kinetic equation,0.5986563563346863
588,quantum kinetic,0.5471422672271729
588,description kinetic evolution,0.5418896675109863
588,kinetic equations,0.5206366777420044
588,kinetic evolution,0.5082317590713501
588,particle density operator,0.5041502714157104
588,nonlinear evolution equations,0.4996909499168396
588,kinetic theory,0.4881320595741272
588,kinetic equation,0.48217684030532837
589,variational principles magnetohydrodynamics,0.764726996421814
589,non barotropic magnetohydrodynamics,0.6518988609313965
589,magnetohydrodynamics derived,0.6435060501098633
589,equations magnetohydrodynamics,0.6344112157821655
589,relaxed magnetohydrodynamics,0.6268132925033569
589,barotropic magnetohydrodynamics,0.6111725568771362
589,magnetohydrodynamics magnetic field,0.6106475591659546
589,magnetohydrodynamics magnetic,0.6046801805496216
589,principles magnetohydrodynamics,0.6040173768997192
589,extended magnetohydrodynamics,0.5886287093162537
590,dissociative recombination vibrational,0.6162368059158325
590,recombination vibrational excitation,0.5831596851348877
590,recombination vibrational,0.5758218765258789
590,electron collisions,0.516309380531311
590,low collision energies,0.5064696073532104
590,collision energies,0.5043107867240906
590,electron collision,0.48025840520858765
590,multichannel quantum defect,0.4562302231788635
590,collisional excitation,0.4486449062824249
590,incident electron energy,0.4327024221420288
591,band wannier functions,0.6798465847969055
591,wannier functions used,0.6650696992874146
591,localized wannier functions,0.650174617767334
591,composite wannier functions,0.6453929543495178
591,localised wannier functions,0.6370912194252014
591,localized wannier orbitals,0.6342990398406982
591,construct wannier functions,0.6316592693328857
591,wannier functions localized,0.6275871992111206
591,wannier functions,0.6267006397247314
591,wannier functions wfs,0.6188617944717407
592,josephson junctions high,0.7178792357444763
592,intrinsic josephson junctions,0.7142430543899536
592,josephson junctions cacu,0.6938086748123169
592,stacked josephson junctions,0.6878782510757446
592,josephson junctions,0.6860216856002808
592,intrinsic josephson junction,0.6770802140235901
592,josephson junctions ijjs,0.6554692983627319
592,stack josephson junctions,0.6493613719940186
592,emission intrinsic josephson,0.6082500219345093
592,josephson junction stacks,0.6037493944168091
593,quantum impurity solvers,0.6851818561553955
593,quantum impurity solver,0.6806260347366333
593,carlo impurity solver,0.618053674697876
593,quantum impurity problems,0.59227454662323
593,correlated quantum impurity,0.581110417842865
593,quantum monte carlo,0.5748330950737
593,quantum impurity,0.5499998331069946
593,impurity solver dynamical,0.5347720384597778
593,functions quantum impurity,0.5272866487503052
593,orbital anderson impurity,0.5228138566017151
594,protein ligand binding,0.5186095237731934
594,ligand binding,0.5144413709640503
594,ligand binding free,0.5018281936645508
594,molecular recognition,0.4879717528820038
594,protein design,0.47280240058898926
594,binding free energies,0.4706321954727173
594,protein ligand,0.4653659462928772
594,energy ligand,0.4572657346725464
594,molecular docking,0.4347337484359741
594,protein ligand complexes,0.4339621067047119
595,protein interaction network,0.6346243619918823
595,protein interaction networks,0.6219658255577087
595,biological networks,0.6162559986114502
595,biological network,0.5908061861991882
595,gene regulatory networks,0.5875816941261292
595,molecular networks,0.5668668746948242
595,regulatory networks,0.5565788149833679
595,complex networks,0.5231856107711792
595,regulatory network,0.48165661096572876
595,random boolean networks,0.46625441312789917
596,generate speckle patterns,0.662981390953064
596,speckle patterns generated,0.6614154577255249
596,speckle patterns produced,0.656898558139801
596,speckle patterns,0.6545815467834473
596,speckle patterns formed,0.6423370838165283
596,speckle imaging,0.6380558013916016
596,speckle pattern,0.6320388317108154
596,correlations speckle patterns,0.6315356492996216
596,speckle fields,0.6244634389877319
596,speckle intensity,0.6225190162658691
597,geo neutrino observations,0.6874558329582214
597,geo neutrino measurements,0.6800939440727234
597,geo neutrinos,0.6457924246788025
597,neutrino observations,0.6163792610168457
597,geo neutrino,0.6094722151756287
597,mantle geo neutrino,0.6082981824874878
597,neutrino measurements,0.5957658290863037
597,geo neutrino signal,0.580804705619812
597,atmospheric neutrinos,0.5800989866256714
597,crustal geoneutrino,0.5677812695503235
598,quantum fisher information,0.7274012565612793
598,quantum fisher,0.6786194443702698
598,scaling quantum fisher,0.6298773288726807
598,fisher information qfi,0.6181017160415649
598,quantum correlations,0.5851948261260986
598,quantum metrology quantum,0.5700395107269287
598,quantum metrology,0.5573805570602417
598,classical fisher information,0.5488099455833435
598,fisher information,0.5329021215438843
598,metrology quantum,0.5256067514419556
599,scanning tunneling spectroscopy,0.5382765531539917
599,tunneling spectroscopy reveals,0.5270927548408508
